date,product,sales,month,quarter,season
2023-07-02,Headphones,72.66,7,Q3,Summer
2023-07-02,Watch,84.71,7,Q3,Summer
2023-07-02,Camera,159.45,7,Q3,Summer
2023-07-03,Laptop,87.01,7,Q3,Summer
2023-07-03,Phone,83.33,7,Q3,Summer
2023-07-03,Tablet,106.96,7,Q3,Summer
2023-07-03,Headphones,101.46,7,Q3,Summer
2023-07-03,Watch,61.33,7,Q3,Summer
2023-07-03,Camera,211.05,7,Q3,Summer
2023-07-04,Laptop,74.98,7,Q3,Summer
2023-07-04,Phone,73.54,7,Q3,Summer
2023-07-04,Tablet,89.6,7,Q3,Summer
2023-07-04,Headphones,93.26,7,Q3,Summer
2023-07-04,Watch,63.22,7,Q3,Summer
2023-07-04,Camera,224.72,7,Q3,Summer
2023-07-05,Laptop,67.79,7,Q3,Summer
2023-07-05,Phone,101.58,7,Q3,Summer
2023-07-05,Tablet,82.82,7,Q3,Summer
2023-07-05,Headphones,122.39,7,Q3,Summer
2023-07-05,Watch,53.94,7,Q3,Summer
2023-07-05,Camera,146.0,7,Q3,Summer
2023-07-06,Laptop,57.4,7,Q3,Summer
2023-07-06,Phone,75.51,7,Q3,Summer
2023-07-06,Tablet,70.69,7,Q3,Summer
2023-07-06,Headphones,98.72,7,Q3,Summer
2023-07-06,Watch,77.33,7,Q3,Summer
2023-07-06,Camera,207.6,7,Q3,Summer
2023-07-07,Laptop,106.92,7,Q3,Summer
2023-07-07,Phone,60.52,7,Q3,Summer
2023-07-07,Tablet,86.19,7,Q3,Summer
2023-07-07,Headphones,112.56,7,Q3,Summer
2023-07-07,Watch,49.56,7,Q3,Summer
2023-07-07,Camera,123.56,7,Q3,Summer
2023-07-08,Laptop,89.98,7,Q3,Summer
2023-07-08,Phone,45.11,7,Q3,Summer
2023-07-08,Tablet,91.03,7,Q3,Summer
2023-07-08,Headphones,114.01,7,Q3,Summer
2023-07-08,Watch,91.45,7,Q3,Summer
2023-07-08,Camera,106.28,7,Q3,Summer
2023-07-09,Laptop,71.12,7,Q3,Summer
2023-07-09,Phone,91.39,7,Q3,Summer
2023-07-09,Tablet,69.53,7,Q3,Summer
2023-07-09,Headphones,67.4,7,Q3,Summer
2023-07-09,Watch,68.02,7,Q3,Summer
2023-07-09,Camera,185.95,7,Q3,Summer
2023-07-10,Laptop,45.61,7,Q3,Summer
2023-07-10,Phone,101.68,7,Q3,Summer
2023-07-10,Tablet,77.19,7,Q3,Summer
2023-07-10,Headphones,113.15,7,Q3,Summer
2023-07-10,Watch,75.86,7,Q3,Summer
2023-07-10,Camera,225.43,7,Q3,Summer
2023-07-11,Laptop,73.28,7,Q3,Summer
2023-07-11,Phone,80.28,7,Q3,Summer
2023-07-11,Tablet,100.71,7,Q3,Summer
2023-07-11,Headphones,97.98,7,Q3,Summer
2023-07-11,Watch,74.75,7,Q3,Summer
2023-07-11,Camera,150.21,7,Q3,Summer
2023-07-12,Laptop,143.03,7,Q3,Summer
2023-07-12,Phone,99.09,7,Q3,Summer
2023-07-12,Tablet,97.43,7,Q3,Summer
2023-07-12,Headphones,111.54,7,Q3,Summer
2023-07-12,Watch,78.2,7,Q3,Summer
2023-07-12,Camera,185.53,7,Q3,Summer
2023-07-13,Laptop,87.25,7,Q3,Summer
2023-07-13,Phone,68.95,7,Q3,Summer
2023-07-13,Tablet,94.82,7,Q3,Summer
2023-07-13,Headphones,125.9,7,Q3,Summer
2023-07-13,Watch,76.61,7,Q3,Summer
2023-07-13,Camera,121.19,7,Q3,Summer
2023-07-14,Laptop,99.62,7,Q3,Summer
2023-07-14,Phone,83.99,7,Q3,Summer
2023-07-14,Tablet,52.14,7,Q3,Summer
2023-07-14,Headphones,123.56,7,Q3,Summer
2023-07-14,Watch,77.51,7,Q3,Summer
2023-07-14,Camera,153.62,7,Q3,Summer
2023-07-15,Laptop,95.39,7,Q3,Summer
2023-07-15,Phone,93.6,7,Q3,Summer
2023-07-15,Tablet,56.52,7,Q3,Summer
2023-07-15,Headphones,81.8,7,Q3,Summer
2023-07-15,Watch,75.79,7,Q3,Summer
2023-07-15,Camera,200.09,7,Q3,Summer
2023-07-16,Laptop,77.28,7,Q3,Summer
2023-07-16,Phone,114.43,7,Q3,Summer
2023-07-16,Tablet,75.53,7,Q3,Summer
2023-07-16,Headphones,68.56,7,Q3,Summer
2023-07-16,Watch,42.06,7,Q3,Summer
2023-07-16,Camera,122.41,7,Q3,Summer
2023-07-17,Laptop,85.27,7,Q3,Summer
2023-07-17,Phone,63.28,7,Q3,Summer
2023-07-17,Tablet,74.49,7,Q3,Summer
2023-07-17,Headphones,91.4,7,Q3,Summer
2023-07-17,Watch,77.26,7,Q3,Summer
2023-07-17,Camera,210.24,7,Q3,Summer
2023-07-18,Laptop,60.98,7,Q3,Summer
2023-07-18,Phone,85.16,7,Q3,Summer
2023-07-18,Tablet,55.01,7,Q3,Summer
2023-07-18,Headphones,106.39,7,Q3,Summer
2023-07-18,Watch,62.87,7,Q3,Summer
2023-07-18,Camera,143.38,7,Q3,Summer
2023-07-19,Laptop,104.6,7,Q3,Summer
2023-07-19,Phone,47.47,7,Q3,Summer
2023-07-19,Tablet,49.56,7,Q3,Summer
2023-07-19,Headphones,83.83,7,Q3,Summer
2023-07-19,Watch,47.05,7,Q3,Summer
2023-07-19,Camera,167.33,7,Q3,Summer
2023-07-20,Laptop,70.22,7,Q3,Summer
2023-07-20,Phone,77.44,7,Q3,Summer
2023-07-20,Tablet,120.18,7,Q3,Summer
2023-07-20,Headphones,82.31,7,Q3,Summer
2023-07-20,Watch,69.88,7,Q3,Summer
2023-07-20,Camera,201.58,7,Q3,Summer
2023-07-21,Laptop,52.86,7,Q3,Summer
2023-07-21,Phone,111.03,7,Q3,Summer
2023-07-21,Tablet,92.23,7,Q3,Summer
2023-07-21,Headphones,94.55,7,Q3,Summer
2023-07-21,Watch,96.36,7,Q3,Summer
2023-07-21,Camera,152.22,7,Q3,Summer
2023-07-22,Laptop,60.64,7,Q3,Summer
2023-07-22,Phone,99.68,7,Q3,Summer
2023-07-22,Tablet,94.65,7,Q3,Summer
2023-07-22,Headphones,101.1,7,Q3,Summer
2023-07-22,Watch,67.93,7,Q3,Summer
2023-07-22,Camera,163.51,7,Q3,Summer
2023-07-23,Laptop,86.16,7,Q3,Summer
2023-07-23,Phone,66.07,7,Q3,Summer
2023-07-23,Tablet,121.81,7,Q3,Summer
2023-07-23,Headphones,81.05,7,Q3,Summer
2023-07-23,Watch,65.59,7,Q3,Summer
2023-07-23,Camera,167.07,7,Q3,Summer
2023-07-24,Laptop,60.55,7,Q3,Summer
2023-07-24,Phone,65.19,7,Q3,Summer
2023-07-24,Tablet,71.77,7,Q3,Summer
2023-07-24,Headphones,128.51,7,Q3,Summer
2023-07-24,Watch,64.27,7,Q3,Summer
2023-07-24,Camera,180.71,7,Q3,Summer
2023-07-25,Laptop,88.64,7,Q3,Summer
2023-07-25,Phone,86.3,7,Q3,Summer
2023-07-25,Tablet,102.78,7,Q3,Summer
2023-07-25,Headphones,85.11,7,Q3,Summer
2023-07-25,Watch,77.47,7,Q3,Summer
2023-07-25,Camera,217.97,7,Q3,Summer
2023-07-26,Laptop,53.61,7,Q3,Summer
2023-07-26,Phone,102.68,7,Q3,Summer
2023-07-26,Tablet,90.84,7,Q3,Summer
2023-07-26,Headphones,80.16,7,Q3,Summer
2023-07-26,Watch,78.71,7,Q3,Summer
2023-07-26,Camera,216.09,7,Q3,Summer
2023-07-27,Laptop,79.8,7,Q3,Summer
2023-07-27,Phone,82.58,7,Q3,Summer
2023-07-27,Tablet,61.21,7,Q3,Summer
2023-07-27,Headphones,92.83,7,Q3,Summer
2023-07-27,Watch,77.53,7,Q3,Summer
2023-07-27,Camera,127.92,7,Q3,Summer
2023-07-28,Laptop,72.74,7,Q3,Summer
2023-07-28,Phone,107.63,7,Q3,Summer
2023-07-28,Tablet,98.81,7,Q3,Summer
2023-07-28,Headphones,87.25,7,Q3,Summer
2023-07-28,Watch,46.55,7,Q3,Summer
2023-07-28,Camera,266.82,7,Q3,Summer
2023-07-29,Laptop,45.16,7,Q3,Summer
2023-07-29,Phone,104.15,7,Q3,Summer
2023-07-29,Tablet,86.23,7,Q3,Summer
2023-07-29,Headphones,100.77,7,Q3,Summer
2023-07-29,Watch,49.01,7,Q3,Summer
2023-07-29,Camera,144.13,7,Q3,Summer
2023-07-30,Laptop,112.66,7,Q3,Summer
2023-07-30,Phone,93.48,7,Q3,Summer
2023-07-30,Tablet,99.58,7,Q3,Summer
2023-07-30,Headphones,114.47,7,Q3,Summer
2023-07-30,Watch,87.48,7,Q3,Summer
2023-07-30,Camera,165.89,7,Q3,Summer
2023-07-31,Laptop,79.7,7,Q3,Summer
2023-07-31,Phone,79.54,7,Q3,Summer
2023-07-31,Tablet,104.8,7,Q3,Summer
2023-07-31,Headphones,75.63,7,Q3,Summer
2023-07-31,Watch,47.48,7,Q3,Summer
2023-07-31,Camera,149.97,7,Q3,Summer
2023-08-01,Laptop,227.13,8,Q3,Summer
2023-08-01,Phone,59.56,8,Q3,Summer
2023-08-01,Tablet,201.53,8,Q3,Summer
2023-08-01,Headphones,49.48,8,Q3,Summer
2023-08-01,Watch,100.09,8,Q3,Summer
2023-08-01,Camera,137.56,8,Q3,Summer
2023-08-02,Laptop,70.96,8,Q3,Summer
2023-08-02,Phone,105.14,8,Q3,Summer
2023-08-02,Tablet,120.44,8,Q3,Summer
2023-08-02,Headphones,84.05,8,Q3,Summer
2023-08-02,Watch,53.38,8,Q3,Summer
2023-08-02,Camera,134.65,8,Q3,Summer
2023-08-03,Laptop,173.41,8,Q3,Summer
2023-08-03,Phone,76.2,8,Q3,Summer
2023-08-03,Tablet,140.51,8,Q3,Summer
2023-08-03,Headphones,141.3,8,Q3,Summer
2023-08-03,Watch,100.47,8,Q3,Summer
2023-08-03,Camera,186.57,8,Q3,Summer
2023-08-04,Laptop,165.05,8,Q3,Summer
2023-08-04,Phone,101.28,8,Q3,Summer
2023-08-04,Tablet,176.64,8,Q3,Summer
2023-08-04,Headphones,71.59,8,Q3,Summer
2023-08-04,Watch,58.16,8,Q3,Summer
2023-08-04,Camera,195.03,8,Q3,Summer
2023-08-05,Laptop,149.3,8,Q3,Summer
2023-08-05,Phone,82.8,8,Q3,Summer
2023-08-05,Tablet,133.91,8,Q3,Summer
2023-08-05,Headphones,119.08,8,Q3,Summer
2023-08-05,Watch,49.93,8,Q3,Summer
2023-08-05,Camera,127.77,8,Q3,Summer
2023-08-06,Laptop,129.42,8,Q3,Summer
2023-08-06,Phone,57.06,8,Q3,Summer
2023-08-06,Tablet,189.66,8,Q3,Summer
2023-08-06,Headphones,101.65,8,Q3,Summer
2023-08-06,Watch,67.11,8,Q3,Summer
2023-08-06,Camera,185.84,8,Q3,Summer
2023-08-07,Laptop,128.79,8,Q3,Summer
2023-08-07,Phone,112.79,8,Q3,Summer
2023-08-07,Tablet,179.03,8,Q3,Summer
2023-08-07,Headphones,115.78,8,Q3,Summer
2023-08-07,Watch,67.13,8,Q3,Summer
2023-08-07,Camera,211.89,8,Q3,Summer
2023-08-08,Laptop,131.91,8,Q3,Summer
2023-08-08,Phone,99.97,8,Q3,Summer
2023-08-08,Tablet,159.03,8,Q3,Summer
2023-08-08,Headphones,144.71,8,Q3,Summer
2023-08-08,Watch,82.08,8,Q3,Summer
2023-08-08,Camera,130.94,8,Q3,Summer
2023-08-09,Laptop,202.1,8,Q3,Summer
2023-08-09,Phone,68.22,8,Q3,Summer
2023-08-09,Tablet,109.46,8,Q3,Summer
2023-08-09,Headphones,78.53,8,Q3,Summer
2023-08-09,Watch,79.24,8,Q3,Summer
2023-08-09,Camera,146.14,8,Q3,Summer
2023-08-10,Laptop,175.63,8,Q3,Summer
2023-08-10,Phone,86.7,8,Q3,Summer
2023-08-10,Tablet,126.14,8,Q3,Summer
2023-08-10,Headphones,108.97,8,Q3,Summer
2023-08-10,Watch,44.59,8,Q3,Summer
2023-08-10,Camera,169.63,8,Q3,Summer
2023-08-11,Laptop,150.22,8,Q3,Summer
2023-08-11,Phone,92.94,8,Q3,Summer
2023-08-11,Tablet,172.83,8,Q3,Summer
2023-08-11,Headphones,91.88,8,Q3,Summer
2023-08-11,Watch,68.26,8,Q3,Summer
2023-08-11,Camera,108.1,8,Q3,Summer
2023-08-12,Laptop,144.84,8,Q3,Summer
2023-08-12,Phone,89.08,8,Q3,Summer
2023-08-12,Tablet,167.35,8,Q3,Summer
2023-08-12,Headphones,100.73,8,Q3,Summer
2023-08-12,Watch,77.85,8,Q3,Summer
2023-08-12,Camera,159.66,8,Q3,Summer
2023-08-13,Laptop,178.83,8,Q3,Summer
2023-08-13,Phone,69.26,8,Q3,Summer
2023-08-13,Tablet,147.48,8,Q3,Summer
2023-08-13,Headphones,120.99,8,Q3,Summer
2023-08-13,Watch,72.02,8,Q3,Summer
2023-08-13,Camera,193.2,8,Q3,Summer
2023-08-14,Laptop,172.51,8,Q3,Summer
2023-08-14,Phone,136.46,8,Q3,Summer
2023-08-14,Tablet,167.93,8,Q3,Summer
2023-08-14,Headphones,103.14,8,Q3,Summer
2023-08-14,Watch,80.71,8,Q3,Summer
2023-08-14,Camera,149.13,8,Q3,Summer
2023-08-15,Laptop,151.0,8,Q3,Summer
2023-08-15,Phone,75.62,8,Q3,Summer
2023-08-15,Tablet,177.62,8,Q3,Summer
2023-08-15,Headphones,89.39,8,Q3,Summer
2023-08-15,Watch,92.3,8,Q3,Summer
2023-08-15,Camera,140.93,8,Q3,Summer
2023-08-16,Laptop,208.91,8,Q3,Summer
2023-08-16,Phone,121.62,8,Q3,Summer
2023-08-16,Tablet,122.87,8,Q3,Summer
2023-08-16,Headphones,141.47,8,Q3,Summer
2023-08-16,Watch,69.08,8,Q3,Summer
2023-08-16,Camera,218.28,8,Q3,Summer
2023-08-17,Laptop,143.37,8,Q3,Summer
2023-08-17,Phone,126.51,8,Q3,Summer
2023-08-17,Tablet,167.08,8,Q3,Summer
2023-08-17,Headphones,106.45,8,Q3,Summer
2023-08-17,Watch,31.62,8,Q3,Summer
2023-08-17,Camera,156.21,8,Q3,Summer
2023-08-18,Laptop,159.54,8,Q3,Summer
2023-08-18,Phone,137.33,8,Q3,Summer
2023-08-18,Tablet,134.52,8,Q3,Summer
2023-08-18,Headphones,94.0,8,Q3,Summer
2023-08-18,Watch,65.15,8,Q3,Summer
2023-08-18,Camera,130.05,8,Q3,Summer
2023-08-19,Laptop,160.84,8,Q3,Summer
2023-08-19,Phone,99.8,8,Q3,Summer
2023-08-19,Tablet,165.8,8,Q3,Summer
2023-08-19,Headphones,103.88,8,Q3,Summer
2023-08-19,Watch,60.81,8,Q3,Summer
2023-08-19,Camera,145.95,8,Q3,Summer
2023-08-20,Laptop,129.21,8,Q3,Summer
2023-08-20,Phone,78.31,8,Q3,Summer
2023-08-20,Tablet,139.9,8,Q3,Summer
2023-08-20,Headphones,103.56,8,Q3,Summer
2023-08-20,Watch,75.75,8,Q3,Summer
2023-08-20,Camera,111.08,8,Q3,Summer
2023-08-21,Laptop,131.86,8,Q3,Summer
2023-08-21,Phone,63.18,8,Q3,Summer
2023-08-21,Tablet,138.13,8,Q3,Summer
2023-08-21,Headphones,106.33,8,Q3,Summer
2023-08-21,Watch,54.95,8,Q3,Summer
2023-08-21,Camera,150.51,8,Q3,Summer
2023-08-22,Laptop,149.34,8,Q3,Summer
2023-08-22,Phone,86.54,8,Q3,Summer
2023-08-22,Tablet,182.45,8,Q3,Summer
2023-08-22,Headphones,96.96,8,Q3,Summer
2023-08-22,Watch,50.9,8,Q3,Summer
2023-08-22,Camera,149.09,8,Q3,Summer
2023-08-23,Laptop,171.97,8,Q3,Summer
2023-08-23,Phone,81.54,8,Q3,Summer
2023-08-23,Tablet,198.95,8,Q3,Summer
2023-08-23,Headphones,144.79,8,Q3,Summer
2023-08-23,Watch,80.44,8,Q3,Summer
2023-08-23,Camera,153.32,8,Q3,Summer
2023-08-24,Laptop,150.09,8,Q3,Summer
2023-08-24,Phone,75.07,8,Q3,Summer
2023-08-24,Tablet,165.47,8,Q3,Summer
2023-08-24,Headphones,124.32,8,Q3,Summer
2023-08-24,Watch,79.66,8,Q3,Summer
2023-08-24,Camera,96.23,8,Q3,Summer
2023-08-25,Laptop,194.15,8,Q3,Summer
2023-08-25,Phone,82.62,8,Q3,Summer
2023-08-25,Tablet,223.38,8,Q3,Summer
2023-08-25,Headphones,142.79,8,Q3,Summer
2023-08-25,Watch,58.97,8,Q3,Summer
2023-08-25,Camera,195.58,8,Q3,Summer
2023-08-26,Laptop,145.53,8,Q3,Summer
2023-08-26,Phone,71.03,8,Q3,Summer
2023-08-26,Tablet,126.37,8,Q3,Summer
2023-08-26,Headphones,97.37,8,Q3,Summer
2023-08-26,Watch,56.74,8,Q3,Summer
2023-08-26,Camera,193.84,8,Q3,Summer
2023-08-27,Laptop,126.16,8,Q3,Summer
2023-08-27,Phone,113.18,8,Q3,Summer
2023-08-27,Tablet,138.9,8,Q3,Summer
2023-08-27,Headphones,84.77,8,Q3,Summer
2023-08-27,Watch,72.64,8,Q3,Summer
2023-08-27,Camera,124.3,8,Q3,Summer
2023-08-28,Laptop,178.33,8,Q3,Summer
2023-08-28,Phone,83.11,8,Q3,Summer
2023-08-28,Tablet,81.54,8,Q3,Summer
2023-08-28,Headphones,90.28,8,Q3,Summer
2023-08-28,Watch,50.21,8,Q3,Summer
2023-08-28,Camera,167.48,8,Q3,Summer
2023-08-29,Laptop,61.65,8,Q3,Summer
2023-08-29,Phone,83.65,8,Q3,Summer
2023-08-29,Tablet,62.58,8,Q3,Summer
2023-08-29,Headphones,103.36,8,Q3,Summer
2023-08-29,Watch,68.44,8,Q3,Summer
2023-08-29,Camera,143.21,8,Q3,Summer
2023-08-30,Laptop,175.2,8,Q3,Summer
2023-08-30,Phone,138.41,8,Q3,Summer
2023-08-30,Tablet,104.72,8,Q3,Summer
2023-08-30,Headphones,97.12,8,Q3,Summer
2023-08-30,Watch,65.12,8,Q3,Summer
2023-08-30,Camera,145.06,8,Q3,Summer
2023-08-31,Laptop,111.99,8,Q3,Summer
2023-08-31,Phone,71.21,8,Q3,Summer
2023-08-31,Tablet,149.07,8,Q3,Summer
2023-08-31,Headphones,92.88,8,Q3,Summer
2023-08-31,Watch,67.35,8,Q3,Summer
2023-08-31,Camera,200.42,8,Q3,Summer
2023-09-01,Laptop,151.42,9,Q3,Fall
2023-09-01,Phone,145.51,9,Q3,Fall
2023-09-01,Tablet,135.89,9,Q3,Fall
2023-09-01,Headphones,95.46,9,Q3,Fall
2023-09-01,Watch,73.81,9,Q3,Fall
2023-09-01,Camera,60.75,9,Q3,Fall
2023-09-02,Laptop,207.2,9,Q3,Fall
2023-09-02,Phone,148.04,9,Q3,Fall
2023-09-02,Tablet,132.88,9,Q3,Fall
2023-09-02,Headphones,132.25,9,Q3,Fall
2023-09-02,Watch,59.25,9,Q3,Fall
2023-09-02,Camera,36.4,9,Q3,Fall
2023-09-03,Laptop,175.23,9,Q3,Fall
2023-09-03,Phone,144.75,9,Q3,Fall
2023-09-03,Tablet,148.24,9,Q3,Fall
2023-09-03,Headphones,71.79,9,Q3,Fall
2023-09-03,Watch,51.08,9,Q3,Fall
2023-09-03,Camera,82.25,9,Q3,Fall
2023-09-04,Laptop,179.21,9,Q3,Fall
2023-09-04,Phone,122.8,9,Q3,Fall
2023-09-04,Tablet,175.6,9,Q3,Fall
2023-09-04,Headphones,111.65,9,Q3,Fall
2023-09-04,Watch,52.37,9,Q3,Fall
2023-09-04,Camera,43.09,9,Q3,Fall
2023-09-05,Laptop,184.1,9,Q3,Fall
2023-09-05,Phone,133.46,9,Q3,Fall
2023-09-05,Tablet,98.08,9,Q3,Fall
2023-09-05,Headphones,61.07,9,Q3,Fall
2023-09-05,Watch,70.72,9,Q3,Fall
2023-09-05,Camera,71.99,9,Q3,Fall
2023-09-06,Laptop,179.45,9,Q3,Fall
2023-09-06,Phone,146.13,9,Q3,Fall
2023-09-06,Tablet,170.64,9,Q3,Fall
2023-09-06,Headphones,117.54,9,Q3,Fall
2023-09-06,Watch,37.23,9,Q3,Fall
2023-09-06,Camera,59.46,9,Q3,Fall
2023-09-07,Laptop,140.21,9,Q3,Fall
2023-09-07,Phone,175.45,9,Q3,Fall
2023-09-07,Tablet,150.04,9,Q3,Fall
2023-09-07,Headphones,81.74,9,Q3,Fall
2023-09-07,Watch,61.19,9,Q3,Fall
2023-09-07,Camera,62.46,9,Q3,Fall
2023-09-08,Laptop,84.16,9,Q3,Fall
2023-09-08,Phone,138.12,9,Q3,Fall
2023-09-08,Tablet,153.34,9,Q3,Fall
2023-09-08,Headphones,94.25,9,Q3,Fall
2023-09-08,Watch,80.45,9,Q3,Fall
2023-09-08,Camera,72.13,9,Q3,Fall
2023-09-09,Laptop,97.41,9,Q3,Fall
2023-09-09,Phone,125.21,9,Q3,Fall
2023-09-09,Tablet,76.1,9,Q3,Fall
2023-09-09,Headphones,96.49,9,Q3,Fall
2023-09-09,Watch,82.17,9,Q3,Fall
2023-09-09,Camera,66.6,9,Q3,Fall
2023-09-10,Laptop,90.02,9,Q3,Fall
2023-09-10,Phone,139.44,9,Q3,Fall
2023-09-10,Tablet,135.05,9,Q3,Fall
2023-09-10,Headphones,43.65,9,Q3,Fall
2023-09-10,Watch,66.53,9,Q3,Fall
2023-09-10,Camera,65.18,9,Q3,Fall
2023-09-11,Laptop,141.43,9,Q3,Fall
2023-09-11,Phone,102.9,9,Q3,Fall
2023-09-11,Tablet,169.88,9,Q3,Fall
2023-09-11,Headphones,90.51,9,Q3,Fall
2023-09-11,Watch,59.51,9,Q3,Fall
2023-09-11,Camera,70.55,9,Q3,Fall
2023-09-12,Laptop,174.74,9,Q3,Fall
2023-09-12,Phone,87.24,9,Q3,Fall
2023-09-12,Tablet,133.51,9,Q3,Fall
2023-09-12,Headphones,126.13,9,Q3,Fall
2023-09-12,Watch,64.27,9,Q3,Fall
2023-09-12,Camera,41.62,9,Q3,Fall
2023-09-13,Laptop,156.19,9,Q3,Fall
2023-09-13,Phone,122.28,9,Q3,Fall
2023-09-13,Tablet,107.78,9,Q3,Fall
2023-09-13,Headphones,135.28,9,Q3,Fall
2023-09-13,Watch,80.08,9,Q3,Fall
2023-09-13,Camera,61.79,9,Q3,Fall
2023-09-14,Laptop,172.39,9,Q3,Fall
2023-09-14,Phone,129.12,9,Q3,Fall
2023-09-14,Tablet,178.79,9,Q3,Fall
2023-09-14,Headphones,102.2,9,Q3,Fall
2023-09-14,Watch,88.21,9,Q3,Fall
2023-09-14,Camera,25.22,9,Q3,Fall
2023-09-15,Laptop,147.52,9,Q3,Fall
2023-09-15,Phone,140.72,9,Q3,Fall
2023-09-15,Tablet,92.9,9,Q3,Fall
2023-09-15,Headphones,71.24,9,Q3,Fall
2023-09-15,Watch,72.87,9,Q3,Fall
2023-09-15,Camera,62.43,9,Q3,Fall
2023-09-16,Laptop,187.09,9,Q3,Fall
2023-09-16,Phone,132.43,9,Q3,Fall
2023-09-16,Tablet,137.35,9,Q3,Fall
2023-09-16,Headphones,143.7,9,Q3,Fall
2023-09-16,Watch,63.4,9,Q3,Fall
2023-09-16,Camera,50.21,9,Q3,Fall
2023-09-17,Laptop,144.82,9,Q3,Fall
2023-09-17,Phone,96.96,9,Q3,Fall
2023-09-17,Tablet,128.88,9,Q3,Fall
2023-09-17,Headphones,110.29,9,Q3,Fall
2023-09-17,Watch,59.72,9,Q3,Fall
2023-09-17,Camera,89.14,9,Q3,Fall
2023-09-18,Laptop,129.37,9,Q3,Fall
2023-09-18,Phone,139.19,9,Q3,Fall
2023-09-18,Tablet,153.21,9,Q3,Fall
2023-09-18,Headphones,75.0,9,Q3,Fall
2023-09-18,Watch,66.9,9,Q3,Fall
2023-09-18,Camera,58.55,9,Q3,Fall
2023-09-19,Laptop,113.01,9,Q3,Fall
2023-09-19,Phone,135.5,9,Q3,Fall
2023-09-19,Tablet,168.33,9,Q3,Fall
2023-09-19,Headphones,106.79,9,Q3,Fall
2023-09-19,Watch,60.58,9,Q3,Fall
2023-09-19,Camera,52.78,9,Q3,Fall
2023-09-20,Laptop,167.67,9,Q3,Fall
2023-09-20,Phone,104.48,9,Q3,Fall
2023-09-20,Tablet,137.71,9,Q3,Fall
2023-09-20,Headphones,113.15,9,Q3,Fall
2023-09-20,Watch,25.55,9,Q3,Fall
2023-09-20,Camera,31.22,9,Q3,Fall
2023-09-21,Laptop,113.97,9,Q3,Fall
2023-09-21,Phone,167.68,9,Q3,Fall
2023-09-21,Tablet,136.36,9,Q3,Fall
2023-09-21,Headphones,83.87,9,Q3,Fall
2023-09-21,Watch,36.32,9,Q3,Fall
2023-09-21,Camera,56.9,9,Q3,Fall
2023-09-22,Laptop,142.94,9,Q3,Fall
2023-09-22,Phone,111.49,9,Q3,Fall
2023-09-22,Tablet,118.25,9,Q3,Fall
2023-09-22,Headphones,72.43,9,Q3,Fall
2023-09-22,Watch,44.45,9,Q3,Fall
2023-09-22,Camera,76.86,9,Q3,Fall
2023-09-23,Laptop,184.57,9,Q3,Fall
2023-09-23,Phone,98.0,9,Q3,Fall
2023-09-23,Tablet,139.9,9,Q3,Fall
2023-09-23,Headphones,85.0,9,Q3,Fall
2023-09-23,Watch,100.8,9,Q3,Fall
2023-09-23,Camera,62.21,9,Q3,Fall
2023-09-24,Laptop,212.27,9,Q3,Fall
2023-09-24,Phone,71.29,9,Q3,Fall
2023-09-24,Tablet,152.55,9,Q3,Fall
2023-09-24,Headphones,96.93,9,Q3,Fall
2023-09-24,Watch,76.85,9,Q3,Fall
2023-09-24,Camera,75.46,9,Q3,Fall
2023-09-25,Laptop,114.66,9,Q3,Fall
2023-09-25,Phone,118.21,9,Q3,Fall
2023-09-25,Tablet,181.52,9,Q3,Fall
2023-09-25,Headphones,111.89,9,Q3,Fall
2023-09-25,Watch,108.57,9,Q3,Fall
2023-09-25,Camera,86.65,9,Q3,Fall
2023-09-26,Laptop,95.06,9,Q3,Fall
2023-09-26,Phone,118.1,9,Q3,Fall
2023-09-26,Tablet,126.07,9,Q3,Fall
2023-09-26,Headphones,134.36,9,Q3,Fall
2023-09-26,Watch,64.09,9,Q3,Fall
2023-09-26,Camera,62.33,9,Q3,Fall
2023-09-27,Laptop,172.99,9,Q3,Fall
2023-09-27,Phone,98.88,9,Q3,Fall
2023-09-27,Tablet,136.99,9,Q3,Fall
2023-09-27,Headphones,76.29,9,Q3,Fall
2023-09-27,Watch,71.55,9,Q3,Fall
2023-09-27,Camera,71.6,9,Q3,Fall
2023-09-28,Laptop,179.06,9,Q3,Fall
2023-09-28,Phone,97.2,9,Q3,Fall
2023-09-28,Tablet,152.54,9,Q3,Fall
2023-09-28,Headphones,101.49,9,Q3,Fall
2023-09-28,Watch,54.63,9,Q3,Fall
2023-09-28,Camera,70.22,9,Q3,Fall
2023-09-29,Laptop,179.74,9,Q3,Fall
2023-09-29,Phone,141.04,9,Q3,Fall
2023-09-29,Tablet,116.45,9,Q3,Fall
2023-09-29,Headphones,138.1,9,Q3,Fall
2023-09-29,Watch,67.13,9,Q3,Fall
2023-09-29,Camera,60.87,9,Q3,Fall
2023-09-30,Laptop,189.37,9,Q3,Fall
2023-09-30,Phone,103.38,9,Q3,Fall
2023-09-30,Tablet,163.41,9,Q3,Fall
2023-09-30,Headphones,86.96,9,Q3,Fall
2023-09-30,Watch,89.55,9,Q3,Fall
2023-09-30,Camera,62.56,9,Q3,Fall
2023-10-01,Laptop,100.07,10,Q4,Fall
2023-10-01,Phone,137.61,10,Q4,Fall
2023-10-01,Tablet,66.51,10,Q4,Fall
2023-10-01,Headphones,65.72,10,Q4,Fall
2023-10-01,Watch,63.17,10,Q4,Fall
